ID,ID_incident,date_published,data_source,data_source_name,data_source_country,source_type,alert_type,raw_text_product,product_categoty,product,origin_country,origin_country_EU,notified_country,notified_country_EU,hazard_description,hazard_group,summary,food_feed_fcm,date_published_year,date_published_month,date_published_year_month,date_published_quarter,date_published_year_quarter,date_published_fulltime,alert_type_large,long.origin,lat.origin,long.notified,lat.notified,long.origin.rand,lat.origin.rand,long.notified.rand,lat.notified.rand,hazard_type,hazard_type_large
215098,215098,2020-02-25,Food Security Agency (Luxembourg),Food Security Agency,Luxembourg,Official,recall,Reminder: DIM SUM dumplings Sia Pao shrimp of the brand WEI MING - presence of possible pieces of plastic,crustaceans and products thereof,shrimp,Luxembourg,EU,Luxembourg,EU,sia pao shrimp,allergens,sia pao shrimp: sia pao shrimp,food,2020,2,2020-02,Q1,2020-Q1,2020-02-25 00:00:00 +00:00,recall,6.07182681,49.76724687,6.07182681,49.76724687,6.258054947154628,49.8465054583479,6.173629233997174,49.732241941777545,seafood,seafood
215118,215118,2020-02-21,AECOSAN (Spain),AECOSAN,Spain,Official,recall,Warning to allergy sufferers: the Presence of milk not declared on vegan products from the United Kingdom,meat and meat products (other than poultry),meat product,United Kingdom,UK,Spain,EU,the presence of milk not declared,allergens,the presence of milk not declared: sausage,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,recall,-2.86563362,54.12387156,-3.64754874,40.24448626,1.228521432935751,52.09003994354903,-1.3826839864946336,39.53845983648692,milk,dairy
215163,215163,2020-02-21,Trading Standards (UK),Trading Standards,UK,Official,recall,Recall: Arthouse Unlimited - Turtles Dark Chocolate with Sea Salt and Caramel,cocoa and cocoa preparations; coffee and tea,chocolate,United Kingdom,UK,United Kingdom,UK,undeclared nuts,allergens,undeclared nuts: dark chocolate,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-2.708173810826393,51.41096883665836,-4.9953800631218375,57.63207902014214,unnamed nuts,nuts
215100,215100,2020-02-20,Ministry of Primary Industries (NZ),Ministry of Primary Industries,NZ,Official,recall,Lotte brand Choco Pie Original and Lotte brand Choco Pie Green Tea,cocoa and cocoa preparations; coffee and tea,bakery product,Germany,EU,New Zealand,non_EU,undeclared allergens,allergens,undeclared allergens: chocolate pie,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,10.38577693,51.10697903,171.48495391,-41.81112825,10.078511364658207,48.40125770830825,174.5626609180829,-39.49237778652703,other/unknown allergic reaction,other/unknown allergic reaction
215115,215115,2020-02-14,AECOSAN (Spain),AECOSAN,Spain,Official,recall,Warning to allergy sufferers: the Presence of milk proteins in dark chocolate with a filling of mint from Germany (Ref. INF2020/0016),cocoa and cocoa preparations; coffee and tea,chocolate,Germany,EU,Spain,EU,milk proteins,allergens,milk proteins: dark chocolate,food,2020,2,2020-02,Q1,2020-Q1,2020-02-14 00:00:00 +00:00,recall,10.38577693,51.10697903,-3.64754874,40.24448626,8.600444106995306,51.7577470930445,-4.75252964286745,39.11959217556723,milk,dairy
215120,215120,2020-02-14,AECOSAN (Spain),AECOSAN,Spain,Official,recall,Warning to allergy sufferers: the Presence of traces of peanut in muesli with fruit from Spain (Ref. 2020/031),fruits and vegetables,fruit,Spain,EU,Spain,EU,traces of peanut,allergens,traces of peanut: fruit,food,2020,2,2020-02,Q1,2020-Q1,2020-02-14 00:00:00 +00:00,recall,-3.64754874,40.24448626,-3.64754874,40.24448626,0.7135771055345934,41.14474504807212,-6.808435775336133,40.652574940018724,peanut,nuts
215119,215119,2020-02-11,AECOSAN (Spain),AECOSAN,Spain,Official,recall,Warning to allergy sufferers: the Presence of milk protein not declared on the labelling of fruit Gums from Spain (Ref. 2020/022),milk and milk products,milk,Spain,EU,Spain,EU,milk protein not declared,allergens,milk protein not declared: milk,food,2020,2,2020-02,Q1,2020-Q1,2020-02-11 00:00:00 +00:00,recall,-3.64754874,40.24448626,-3.64754874,40.24448626,-16.497281406415667,28.283294373690573,-6.629423594552135,37.81439785915385,milk,dairy
215116,215116,2020-01-31,AECOSAN (Spain),AECOSAN,Spain,Official,recall,Allergen not declared (milk) in prepared dishes from the United Kingdom,milk and milk products,milk,United Kingdom,UK,Spain,EU,milk,allergens,milk: milk,food,2020,1,2020-01,Q1,2020-Q1,2020-01-31 00:00:00 +00:00,recall,-2.86563362,54.12387156,-3.64754874,40.24448626,0.6996034521779739,52.4747314494777,-1.6709663785800777,41.912474058345005,milk,dairy
215018,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,cuttlefish,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: fish ball with cuttlefish,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-91.06475497239714,53.47773041123642,-83.7356259046405,48.722408370439645,egg,egg
215019,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,fish ball,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: fried fish ball,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-126.98404883914507,61.577797953836644,-118.27167622495584,61.07318698699997,egg,egg
215020,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,bakery product,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: handmade fish cake with vegetable,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-103.95314914438484,60.01707514530462,-89.35160295606406,53.903648988093174,egg,egg
215021,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,cod,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: white fish ball,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-103.25397427595341,52.34469410359965,-129.95217246686178,53.544748037348825,egg,egg
215022,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,cuttlefish,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: fish ball with cuttlefish,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-83.82498524569269,69.2029743062638,-119.24888675927325,60.771306478403254,egg,egg
215023,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,fish ball,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: fried fish ball,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-117.21281916502429,52.55116627151726,-114.06917028388511,61.91666164201706,egg,egg
215024,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,bakery product,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: handmade fish cake with vegetable,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-94.28733457891356,50.34148164143299,-114.18133849551715,56.01430838260114,egg,egg
215025,15018,2020-02-24,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,update,Updated Food Recall Warning (Allergen) - Aqua Okeano brand and Aqua Okeano / Seven Baskets brand fish products recalled due to undeclared egg,fish and fish products,cod,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: white fish ball,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,update,-98.30775723,61.36206827,-98.30775723,61.36206827,-120.56297348174691,74.33995058735606,-121.19037168223848,65.97043555180113,egg,egg
215030,215030,2020-02-24,Food Poisoning Bulletin (US),Food Poisoning Bulletin,USA,Others,recall,Natural Grocers Recalls Dark Chocolate Almond Clusters For Peanuts,nuts; nut products and seeds,almond,United States of America,non_EU,United States of America,non_EU,natural grocers dark chocolate almond clusters,allergens,natural grocers dark chocolate almond clusters: dark chocolate almond clusters,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-116.95796656929596,34.313580611077,-116.24813339118276,40.54210640820469,almond,nuts
215034,215034,2020-02-24,Food Safety Authority (Ireland),Food Safety Authority,Ireland,Official,recall,Presence of Gluten in Intenson Bio Cukier Kokosowy (Organic Coconut Sugar),fruits and vegetables,coconut,Ireland,EU,Ireland,EU,presence of gluten,allergens,presence of gluten: organic coconut sugar,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,recall,-8.13793167,53.1754426,-8.13793167,53.1754426,-7.531157363328846,55.107321316582116,-8.52422128895059,54.97677017746466,gluten,gluten-related
215042,215042,2020-02-24,FDA Recalls (USA),FDA Recalls,USA,Official,recall,"Sierra Soups Issues Allergy Alert on Undeclared Gluten in ""Pasta e Fagioli"" Soup",cereals and bakery products,pasta,United States of America,non_EU,United States of America,non_EU,undeclared gluten,allergens,undeclared gluten: pasta e fagioli,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-97.77341702387278,44.74988701734536,-111.34553610293649,39.642348053657244,gluten,gluten-related
215046,215046,2020-02-24,RASFF Portal,RASFF Portal,EU,Official,information for attention,too high content of sulphite (5544; 4976 mg/kg - ppm) in and sulphite undeclared  on dried tomatoes from Hungary; with raw material from Turkey,fruits and vegetables,tomato,Hungary,EU,Hungary,EU,sulphite undeclared,allergens,sulphite undeclared: dried tomatoes,food,2020,2,2020-02,Q1,2020-Q1,2020-02-24 00:00:00 +00:00,information for attention,19.39559381,47.16277712,19.39559381,47.16277712,22.08963808935321,48.33237201497271,20.291993862613094,46.963659932113906,sulphite,sulphite
215052,215052,2020-02-21,RASFF Portal,RASFF Portal,EU,Official,alert,milk ingredient undeclared on noodles from Germany,cereals and bakery products,noodle,Germany,EU,Germany,EU,milk ingredient undeclared,allergens,milk ingredient undeclared: noodles,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,alert,10.38577693,51.10697903,10.38577693,51.10697903,6.3442893820685065,51.46608549674725,10.629123951138816,47.967479903956395,milk,dairy
215054,215054,2020-02-21,RASFF Portal,RASFF Portal,EU,Official,alert,"milk ingredient (""milk"" not listed in ingredients list) undeclared on frozen halal battered chicken products from Germany",poultry meat and poultry meat products,chicken,Germany,EU,United Kingdom,UK,milk ingredient undeclared,allergens,milk ingredient undeclared: frozen halal battered chicken products,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,alert,10.38577693,51.10697903,-2.86563362,54.12387156,11.76214507409694,53.22631181260708,-4.475440673719136,51.60764582051525,milk,dairy
214517,214517,2020-02-14,Food Security Agency (Luxembourg),Food Security Agency,Luxembourg,Official,recall,Sheets for spring rolls from the brand's Spring Home (surgel; several varits) - allergne milk not mentioned on ltiquette,,,Luxembourg,EU,Luxembourg,EU,the brands spring home  allergne milk,allergens,the brands spring home  allergne milk: feuilles pour rouleaux de printemps (surgel),food,2020,2,2020-02,Q1,2020-Q1,2020-02-14 00:00:00 +00:00,recall,6.07182681,49.76724687,6.07182681,49.76724687,6.285953060040899,49.72829908394783,6.118099563219948,49.68591471231535,milk,dairy
215000,215000,2020-01-23,Food Administration (Slovenia),Food Administration,Slovenia,Official,recall,The withdrawal / recall of food products: Knoppers hazelnut plate; and Knoppers waffles out of the milk; and nuts,nuts; nut products and seeds,hazelnut,Slovenia,EU,Slovenia,EU,hazelnut plate,allergens,hazelnut plate: hazelnut plate,food,2020,1,2020-01,Q1,2020-Q1,2020-01-23 00:00:00 +00:00,recall,14.804446400000002,46.11555444,14.804446400000002,46.11555444,14.115826991120587,45.80930117694734,14.116156129186681,46.406587648604095,hazelnut,nuts
214993,214993,2020-02-20,FDA Recalls (USA),FDA Recalls,USA,Official,recall,Natural Grocers Issues Recall on Dark Chocolate Peanut Clusters,nuts; nut products and seeds,groundnut,United States of America,non_EU,United States of America,non_EU,undeclared almonds,allergens,undeclared almonds: peanut clusters dark chocolate non gmo,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-80.97953492692481,26.6880688513559,-122.53588111479564,46.1109076177124,almond,nuts
214994,214994,2020-02-20,FDA Recalls (USA),FDA Recalls,USA,Official,recall,Natural Grocers Issues Recall on Dark Chocolate Almond Clusters,nuts; nut products and seeds,almond,United States of America,non_EU,United States of America,non_EU,peanut clusters dark chocolate non gmo,allergens,peanut clusters dark chocolate non gmo: almond clusters dark chocolate non gmo,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-166.75009996619644,65.92936475746995,-97.92530060696629,35.19081767110577,peanut,nuts
214960,214960,2020-02-21,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Food Recall Warning (Allergen) - Fresh in the City brand Energii Power Balls recalled due to undeclared peanuts and sesame seeds,crustaceans and products thereof,power ball,Canada,non_EU,Canada,non_EU,allergen  peanut allergen  sesame seeds,allergens,allergen  peanut allergen  sesame seeds: energii power balls,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,recall,-98.30775723,61.36206827,-98.30775723,61.36206827,-134.32709506900585,68.20564786585071,-136.90854148426158,59.831956302710026,sesame,sesame
214967,214967,2020-02-21,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product demae ramen; taste spicy for it cannot be excluded that individual products contain an incorrect condiment packet; which is the allergen contains milk. the allergen on the packaging; does not acknowledge.,,taste spicy,Germany,EU,Germany,EU,milk,allergens,milk: demae ramen; taste spicy,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,7.485812589485471,51.45931107810882,8.433938841720227,48.8188674589474,milk,dairy
214970,214970,2020-02-21,FDA Recalls (USA),FDA Recalls,USA,Official,recall,Moonstruck Chocolate Issues Allergy Alert on Undeclared Milk in 3.1 oz. Praline Pecan & Ginger Element Bar in Dark Chocolate,cocoa and cocoa preparations; coffee and tea,ginger,United States of America,non_EU,United States of America,non_EU,undeclared milk,allergens,undeclared milk: praline pecan & ginger element bar in dark chocolate,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-173.9476784779655,26.07842196565504,-94.61552963048693,44.01046647700787,milk,dairy
214972,214972,2020-02-21,RASFF Portal,RASFF Portal,EU,Official,alert,milk ingredient undeclared on frozen vegan products from the United Kingdom,,product,United Kingdom,UK,United Kingdom,UK,milk ingredient undeclared,allergens,milk ingredient undeclared: frozen vegan products,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,alert,-2.86563362,54.12387156,-2.86563362,54.12387156,-2.813552799786152,52.62375735682658,-3.3830331529932303,55.05619460039917,milk,dairy
214973,214973,2020-02-21,RASFF Portal,RASFF Portal,EU,Official,alert,fish (anchovy extract) undeclared on frozen curry chicken meal incorrectly labelled as sweet and sour chicken meal from Thailand; via Denmark,poultry meat and poultry meat products,chicken,Thailand,non_EU,Finland,EU,fish undeclared,allergens,fish undeclared: frozen curry chicken meal incorrectly labelled as sweet and sour chicken meal,food,2020,2,2020-02,Q1,2020-Q1,2020-02-21 00:00:00 +00:00,alert,101.00288352,15.11816347,26.27467024,64.49884844,101.1905186566432,13.578452610017946,27.880429151611327,62.10181470280706,seafood,seafood
214943,14943,2020-02-13,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Food Recall Warning (Allergen) - Heinz brand sauces recalled due to undeclared milk,soups; broths; sauces and condiments,honey,Canada,non_EU,Canada,non_EU,allergen  milk,allergens,allergen  milk: honey mustard sauce,food,2020,2,2020-02,Q1,2020-Q1,2020-02-13 00:00:00 +00:00,recall,-98.30775723,61.36206827,-98.30775723,61.36206827,-134.16089042761462,60.040550307803976,-116.09783953486321,65.68601607790211,milk,dairy
214944,14943,2020-02-13,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Food Recall Warning (Allergen) - Heinz brand sauces recalled due to undeclared milk,soups; broths; sauces and condiments,beef,Canada,non_EU,Canada,non_EU,allergen  milk,allergens,allergen  milk: buffalo sauce,food,2020,2,2020-02,Q1,2020-Q1,2020-02-13 00:00:00 +00:00,recall,-98.30775723,61.36206827,-98.30775723,61.36206827,-109.67984806202499,62.87992172879636,-131.5091230953252,62.144739702880315,milk,dairy
214910,214910,2020-02-20,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,warning,"Problem : allergens ""barley"" and ""wheat"" (gluten-containing cereals) not mentioned on the labels.",milk and milk products,cheese,Belgium,EU,Belgium,EU,wheat,allergens,wheat: cheese troufleur â€“,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,5.565198145225762,50.147456363630994,5.425009021638721,49.71309736705877,wheat,gluten-related
214911,214911,2020-02-20,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,warning,Allergen not listed on the label : milk.,meat and meat products (other than poultry),meat product,Belgium,EU,Belgium,EU,milk,allergens,milk: bread sausage - product name,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,4.0326144363274,51.043558942768286,4.6813266745112445,51.21859901520028,milk,dairy
214918,214918,2020-02-20,BVL Recalls (Germany),BVL Recalls,Germany,Official,recall,Warning for the product hamburger sauce for due to a labelling error; the individual bottles; with the label of hamburger sauce (450ml) can be included in the homann brand of another product; in the wheat; egg and mustard part of the recipe. this can result in people who suffer from a wheat -; egg -; or mustard intolerance to allergic reactions.,soups; broths; sauces and condiments,hamburger sauce,Germany,EU,Germany,EU,wheat  egg  or mustard intolerance,allergens,wheat  egg  or mustard intolerance: hamburger sauce,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,10.38577693,51.10697903,10.38577693,51.10697903,10.377354682355936,51.74108611548087,7.174442317394756,53.70564823810961,egg,egg
214934,214934,2020-02-20,Il Fatto Alimentare (Italy),Il Fatto Alimentare,Italy,Others,recall,Coop recalls ice cream at almond Flower: the possible presence of traces of soy,nuts; nut products and seeds,almond,Italy,EU,Italy,EU,traces of soy,allergens,traces of soy: almond flower,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,12.07000946,42.79663568,12.07000946,42.79663568,16.184292442665473,41.031790110874645,8.053659714245446,44.11680997659525,soy,soy
214935,214935,2020-02-20,FSA Alerts & Recalls (UK),FSA Alerts & Recalls,UK,Official,recall,Arthouse Unlimited recalls Turtles Dark Chocolate with Sea Salt & Caramel because of undeclared nuts,cocoa and cocoa preparations; coffee and tea,chocolate sea salt caramel,United Kingdom,UK,United Kingdom,UK,nuts,allergens,nuts: name turtles dark chocolate with sea salt & caramel,food,2020,2,2020-02,Q1,2020-Q1,2020-02-20 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,1.5034782199111856,52.199832552799386,-4.8004026041020635,54.89546419733515,unnamed nuts,nuts
214889,14889,2020-02-19,Hong Kong Authority,Hong Kong Authority,Hong Kong,Official,recall,Prepackaged spring roll pastry may contain allergen (milk),cereals and bakery products,bakery product,Hong Kong S.A.R.,non_EU,Hong Kong S.A.R.,non_EU,contain milk however the ingredient was not declared,allergens,contain milk however the ingredient was not declared: prepackaged spring roll pastry,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,recall,114.11379862,22.39828782,114.11379862,22.39828782,114.0765038178216,22.47781673958374,114.14618685681208,22.43650343785643,milk,dairy
214890,14890,2020-02-19,Hong Kong Authority,Hong Kong Authority,Hong Kong,Official,recall,Bottled pesto may contain allergen <peanuts>,soups; broths; sauces and condiments,pesto,Hong Kong S.A.R.,non_EU,Hong Kong S.A.R.,non_EU,contain peanuts however the ingredient was not declared,allergens,contain peanuts however the ingredient was not declared: bottled pesto,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,recall,114.11379862,22.39828782,114.11379862,22.39828782,114.20097374781814,22.41019546067804,114.25937733382297,22.348254971015702,peanut,nuts
214893,214893,2020-02-19,FDA Recalls (USA),FDA Recalls,USA,Official,recall,Saratoga Potato Chips; LLC Issues Allergy Alert on Undeclared Milk in Kroger Sweet & Mesquite BBQ Potato Chips,prepared dishes and snacks,potato,United States of America,non_EU,United States of America,non_EU,undeclared milk,allergens,undeclared milk: sweet & mesquite bbq potato chips,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-97.29598313681649,44.23977075875007,-121.92525946816738,40.04487580849137,milk,dairy
214894,214894,2020-02-19,RASFF Portal,RASFF Portal,EU,Official,alert,milk ingredient undeclared on sausage rolls from the Netherlands,meat and meat products (other than poultry),meat product,Netherlands,EU,Netherlands,EU,milk ingredient undeclared,allergens,milk ingredient undeclared: sausage rolls,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,alert,5.2814735,52.10080804,5.2814735,52.10080804,6.754409524068188,52.4634496097674,3.8729726582501454,51.695771803833544,milk,dairy
214900,214900,2020-02-19,RASFF Portal,RASFF Portal,EU,Official,alert,soya undeclared on tempura powder from South Korea,herbs and spices,powder,South Korea,non_EU,Latvia,EU,soya undeclared,allergens,soya undeclared: tempura powder,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,alert,127.83916926,36.3852463,24.9123704,56.85085306,125.9798569415483,34.69072441653834,22.111427459391862,57.245506221155004,soy,soy
214912,214912,2020-02-17,CDPH Recalls (Canada),CDPH Recalls,Canada,Official,recall,Food Recall Warning (Allergen) - Jinju brand Fish Paste Product recalled due to undeclared egg,fish and fish products,fish paste product,Canada,non_EU,Canada,non_EU,allergen  egg,allergens,allergen  egg: fish paste product,food,2020,2,2020-02,Q1,2020-Q1,2020-02-17 00:00:00 +00:00,recall,-98.30775723,61.36206827,-98.30775723,61.36206827,-115.4601297062155,68.76820995830835,-86.172234277658,66.88227202653465,egg,egg
214932,214932,2019-08-27,Nebih (Hungary),Nebih,Hungary,Official,recall,Natural be ORGANIC vegan margarine 225 g (natural be Organic vegan and Streichfett) - Not a candidate for allergen - milk,fats and oils,margarine vegan,Denmark,EU,Hungary,EU,milk,allergens,milk: natural be organic vegan margarine 225 g (natural be organic vegan and streichfett),food,2019,8,2019-08,Q3,2019-Q3,2019-08-27 00:00:00 +00:00,recall,10.02799418,55.98126391,19.39559381,47.16277712,8.747873690444639,55.522111443661956,17.13617378528961,47.036001581334155,milk,dairy
214814,214814,2020-02-19,Il Fatto Alimentare (Italy),Il Fatto Alimentare,Italy,Others,recall,Conad draws sticks with wheat bran Liking for mycotoxins beyond the limits,pet food,stick,Italy,EU,Italy,EU,wheat bran,allergens,wheat bran: sticks,feed,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,recall,12.07000946,42.79663568,12.07000946,42.79663568,13.767836450138605,42.801237353034985,12.375362984943518,45.39318234394467,wheat,gluten-related
214873,214873,2020-02-19,AFSCA Recalls (Belgium),AFSCA Recalls,Belgium,Official,warning,Allergen not listed on the label : wheat (gluten) - labelling error,meat and meat products (other than poultry),meat loaf,Belgium,EU,Belgium,EU,wheat  labelling error,allergens,wheat  labelling error: meat loaf,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,alert,4.64064572,50.63981435,4.64064572,50.63981435,5.481259933383013,51.019460629478594,6.164788051298324,50.35710832106869,wheat,gluten-related
214874,214874,2020-02-19,NVWA Recalls (Netherlands),NVWA Recalls,Netherlands,Official,recall,"
Important safety warnings g live sausage rolls (allergens)",meat and meat products (other than poultry),meat product,Netherlands,EU,Netherlands,EU,allergic to milk,allergens,allergic to milk: living sausage rolls,food,2020,2,2020-02,Q1,2020-Q1,2020-02-19 00:00:00 +00:00,recall,5.2814735,52.10080804,5.2814735,52.10080804,6.504252544094103,53.304924404979104,4.461783499738054,51.49182291184027,milk,dairy
214785,214785,2020-02-18,Food Poisoning Bulletin (US),Food Poisoning Bulletin,USA,Others,recall,Whole Foods Dark Chocolate Sandwich Cremes Recalled in Canada,cocoa and cocoa preparations; coffee and tea,bakery product,United States of America,non_EU,United States of America,non_EU,allergic reaction reports,allergens,allergic reaction reports: whole foods dark chocolate sandwich cremes,food,2020,2,2020-02,Q1,2020-Q1,2020-02-18 00:00:00 +00:00,recall,-112.46167057,45.67955203,-112.46167057,45.67955203,-121.43824978562323,40.40178407921597,-88.83352343279371,39.56907729365489,other/unknown allergic reaction,other/unknown allergic reaction
214808,214808,2020-02-18,RASFF Portal,RASFF Portal,EU,Official,alert,traces of peanut (up to 64.1 mg/kg - ppm) in multi fruit muesli from Poland,fruits and vegetables,muesli,Poland,EU,Germany,EU,traces of peanut,allergens,traces of peanut: multi fruit muesli,food,2020,2,2020-02,Q1,2020-Q1,2020-02-18 00:00:00 +00:00,alert,19.39011841,52.12759537,10.38577693,51.10697903,18.0979151923961,51.94803114671847,11.440440950686671,52.143549239700356,peanut,nuts
214818,214818,2020-02-17,Environment Health Directorate (Malta),Environment Health Directorate,Malta,Official,recall,Food Alert: Spring Home - Spring Roll Pastry must not be consumed by persons who are allergic or intolerant to milk; since it contains a milk ingredient which is undeclared on the label,milk and milk products,milk,Malta,EU,Malta,EU,intolerant to milk,allergens,intolerant to milk: milk,food,2020,2,2020-02,Q1,2020-Q1,2020-02-17 00:00:00 +00:00,recall,14.40522042,35.92151315,14.40522042,35.92151315,14.374780376695393,35.88245896961066,14.465042808141446,35.8681328078121,milk,dairy
214835,214835,2020-02-17,Trading Standards (UK),Trading Standards,UK,Official,recall,Iceland - vegan products,milk and milk products,milk milk,United Kingdom,UK,United Kingdom,UK,milk or milk constituents,allergens,milk or milk constituents: milk or milk constituents,food,2020,2,2020-02,Q1,2020-Q1,2020-02-17 00:00:00 +00:00,recall,-2.86563362,54.12387156,-2.86563362,54.12387156,-1.3536630748789644,51.929067773427924,-0.5242586260309494,51.27594369093441,milk,dairy
